日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率,date
2021-09-03,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1998.61,,,0.0,0.0,5.0,,2021-09-03
2021-09-06,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2000.98,,,0.0,0.0,5.0,,2021-09-06
2021-09-07,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2001.8,,,0.0,0.0,5.0,,2021-09-07
2021-09-08,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2000.02,,,0.0,0.0,5.0,,2021-09-08
2021-09-09,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1999.83,,,0.0,0.0,5.0,,2021-09-09
2021-09-10,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2000.29,,,0.0,0.0,5.0,,2021-09-10
2021-09-13,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1999.71,,,0.0,0.0,5.0,,2021-09-13
2021-09-14,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1997.67,,,0.0,0.0,5.0,,2021-09-14
2021-09-15,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1997.57,,,0.0,0.0,5.0,,2021-09-15
2021-09-16,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1995.67,,,0.0,0.0,5.0,,2021-09-16
2021-09-17,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1995.25,,,0.0,0.0,5.0,,2021-09-17
2021-09-22,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1997.55,,,0.0,0.0,5.0,,2021-09-22
2021-09-23,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1996.85,,,0.0,0.0,5.0,,2021-09-23
2021-09-24,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1995.6,,,0.0,0.0,5.0,,2021-09-24
2021-09-27,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1994.85,,,0.0,0.0,5.0,,2021-09-27
2021-09-28,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1993.64,,,0.0,0.0,5.0,,2021-09-28
2021-09-29,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1992.55,,,0.0,0.0,5.0,,2021-09-29
2021-09-30,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1992.71,,,0.0,0.0,5.0,,2021-09-30
2021-10-08,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1994.31,,,0.0,0.0,5.0,,2021-10-08
2021-10-11,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1993.22,,,0.0,0.0,5.0,,2021-10-11
2021-10-12,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1991.77,,,0.0,0.0,5.0,,2021-10-12
2021-10-13,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1991.24,,,0.0,0.0,5.0,,2021-10-13
2021-10-14,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1992.3,,,0.0,0.0,5.0,,2021-10-14
2021-10-15,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1991.76,,,0.0,0.0,5.0,,2021-10-15
2021-10-18,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1988.92,,,0.0,0.0,5.0,,2021-10-18
2021-10-19,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1989.75,,,0.0,0.0,5.0,,2021-10-19
2021-10-20,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1989.78,,,0.0,0.0,5.0,,2021-10-20
2021-10-21,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1991.39,,,0.0,0.0,5.0,,2021-10-21
2021-10-22,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1992.16,,,0.0,0.0,5.0,,2021-10-22
2021-10-25,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1993.1,,,0.0,0.0,5.0,,2021-10-25
2021-10-26,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1994.14,,,0.0,0.0,5.0,,2021-10-26
2021-10-27,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1993.59,,,0.0,0.0,5.0,,2021-10-27
2021-10-28,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1994.68,,,0.0,0.0,5.0,,2021-10-28
2021-10-29,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1995.52,,,0.0,0.0,5.0,,2021-10-29
2021-11-01,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1996.61,,,0.0,0.0,5.0,,2021-11-01
2021-11-02,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1997.87,,,0.0,0.0,5.0,,2021-11-02
2021-11-03,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1998.02,,,0.0,0.0,5.0,,2021-11-03
2021-11-04,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1999.28,,,0.0,0.0,5.0,,2021-11-04
2021-11-05,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2002.04,,,0.0,0.0,5.0,,2021-11-05
2021-11-08,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2003.89,,,0.0,0.0,5.0,,2021-11-08
2021-11-09,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2004.42,,,0.0,0.0,5.0,,2021-11-09
2021-11-10,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2004.31,,,0.0,0.0,5.0,,2021-11-10
2021-11-11,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2005.49,,,0.0,0.0,5.0,,2021-11-11
2021-11-12,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2005.86,,,0.0,0.0,5.0,,2021-11-12
2021-11-15,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2006.29,,,0.0,0.0,5.0,,2021-11-15
2021-11-16,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2006.7,,,0.0,0.0,5.0,,2021-11-16
2021-11-17,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2006.95,,,0.0,0.0,5.0,,2021-11-17
2021-11-18,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2007.65,,,0.0,0.0,5.0,,2021-11-18
2021-11-19,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2008.22,,,0.0,0.0,5.0,,2021-11-19
2021-11-22,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2009.15,,,0.0,0.0,5.0,,2021-11-22
2021-11-23,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2007.85,,,0.0,0.0,5.0,,2021-11-23
2021-11-24,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2008.48,,,0.0,0.0,5.0,,2021-11-24
2021-11-25,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2008.52,,,0.0,0.0,5.0,,2021-11-25
2021-11-26,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2009.93,,,0.0,0.0,5.0,,2021-11-26
2021-11-29,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2009.74,,,0.0,0.0,5.0,,2021-11-29
2021-11-30,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2009.42,,,0.0,0.0,5.0,,2021-11-30
2021-12-01,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2009.08,,,0.0,0.0,5.0,,2021-12-01
2021-12-02,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2008.16,,,0.0,0.0,5.0,,2021-12-02
2021-12-03,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2008.68,,,0.0,0.0,5.0,,2021-12-03
2021-12-06,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2011.5,,,0.0,0.0,5.0,,2021-12-06
2021-12-07,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2011.06,,,0.0,0.0,5.0,,2021-12-07
2021-12-08,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2012.17,,,0.0,0.0,5.0,,2021-12-08
2021-12-09,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2012.75,,,0.0,0.0,5.0,,2021-12-09
2021-12-10,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2012.65,,,0.0,0.0,5.0,,2021-12-10
2021-12-13,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2013.99,,,0.0,0.0,5.0,,2021-12-13
2021-12-14,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2014.33,,,0.0,0.0,5.0,,2021-12-14
2021-12-15,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2013.22,,,0.0,0.0,5.0,,2021-12-15
2021-12-16,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2014.34,,,0.0,0.0,5.0,,2021-12-16
2021-12-17,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2015.13,,,0.0,0.0,5.0,,2021-12-17
2021-12-20,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2013.93,,,0.0,0.0,5.0,,2021-12-20
2021-12-21,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2013.76,,,0.0,0.0,5.0,,2021-12-21
2021-12-22,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2014.03,,,0.0,0.0,5.0,,2021-12-22
2021-12-23,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2015.8,,,0.0,0.0,5.0,,2021-12-23
2021-12-24,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2015.64,,,0.0,0.0,5.0,,2021-12-24
2021-12-27,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2016.56,,,0.0,0.0,5.0,,2021-12-27
2021-12-28,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2017.72,,,0.0,0.0,5.0,,2021-12-28
2021-12-29,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2017.29,,,0.0,0.0,5.0,,2021-12-29
2021-12-30,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2018.86,,,0.0,0.0,5.0,,2021-12-30
2021-12-31,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2021.07,,,0.0,0.0,5.0,,2021-12-31
2022-01-04,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2021.24,,,0.0,0.0,5.0,,2022-01-04
2022-01-05,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2021.03,,,0.0,0.0,5.0,,2022-01-05
2022-01-06,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2019.87,,,0.0,0.0,5.0,,2022-01-06
2022-01-07,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2019.43,,,0.0,0.0,5.0,,2022-01-07
2022-01-10,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2021.01,,,0.0,0.0,5.0,,2022-01-10
2022-01-11,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2021.74,,,0.0,0.0,5.0,,2022-01-11
2022-01-12,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2023.71,,,0.0,0.0,5.0,,2022-01-12
2022-01-13,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2023.05,,,0.0,0.0,5.0,,2022-01-13
2022-01-14,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2022.89,,,0.0,0.0,5.0,,2022-01-14
2022-01-17,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2024.6,,,0.0,0.0,5.0,,2022-01-17
2022-01-18,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2026.74,,,0.0,0.0,5.0,,2022-01-18
2022-01-19,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2028.76,,,0.0,0.0,5.0,,2022-01-19
2022-01-20,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2031.34,,,0.0,0.0,5.0,,2022-01-20
2022-01-21,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2032.0,,,0.0,0.0,5.0,,2022-01-21
2022-01-24,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2033.77,,,0.0,0.0,5.0,,2022-01-24
2022-01-25,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2032.03,,,0.0,0.0,5.0,,2022-01-25
2022-01-26,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2031.88,,,0.0,0.0,5.0,,2022-01-26
2022-01-27,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2028.54,,,0.0,0.0,5.0,,2022-01-27
2022-01-28,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2028.48,,,0.0,0.0,5.0,,2022-01-28
2022-02-07,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2031.76,,,0.0,0.0,5.0,,2022-02-07
2022-02-08,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2032.81,,,0.0,0.0,5.0,,2022-02-08
2022-02-09,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2034.07,,,0.0,0.0,5.0,,2022-02-09
2022-02-10,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2034.73,,,0.0,0.0,5.0,,2022-02-10
2022-02-11,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2030.08,,,0.0,0.0,5.0,,2022-02-11
2022-02-14,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2030.95,,,0.0,0.0,5.0,,2022-02-14
2022-02-15,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2031.59,,,0.0,0.0,5.0,,2022-02-15
2022-02-16,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2030.17,,,0.0,0.0,5.0,,2022-02-16
2022-02-17,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2031.81,,,0.0,0.0,5.0,,2022-02-17
2022-02-18,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2033.15,,,0.0,0.0,5.0,,2022-02-18
2022-02-21,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2032.22,,,0.0,0.0,5.0,,2022-02-21
2022-02-22,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2031.11,,,0.0,0.0,5.0,,2022-02-22
2022-02-23,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2031.06,,,0.0,0.0,5.0,,2022-02-23
2022-02-24,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2032.35,,,0.0,0.0,5.0,,2022-02-24
2022-02-25,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2031.78,,,0.0,0.0,5.0,,2022-02-25
2022-02-28,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2032.28,,,0.0,0.0,5.0,,2022-02-28
2022-03-01,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2032.09,,,0.0,0.0,5.0,,2022-03-01
2022-03-02,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2032.2,,,0.0,0.0,5.0,,2022-03-02
2022-03-03,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2030.34,,,0.0,0.0,5.0,,2022-03-03
2022-03-04,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2029.62,,,0.0,0.0,5.0,,2022-03-04
2022-03-07,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2030.05,,,0.0,0.0,5.0,,2022-03-07
2022-03-08,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2030.28,,,0.0,0.0,5.0,,2022-03-08
2022-03-09,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2029.23,,,0.0,0.0,5.0,,2022-03-09
2022-03-10,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2025.73,,,0.0,0.0,5.0,,2022-03-10
2022-03-11,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2026.04,,,0.0,0.0,5.0,,2022-03-11
2022-03-14,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2026.2,,,0.0,0.0,5.0,,2022-03-14
2022-03-15,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2017.67,,,0.0,0.0,5.0,,2022-03-15
2022-03-16,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2019.4,,,0.0,0.0,5.0,,2022-03-16
2022-03-17,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2022.03,,,0.0,0.0,5.0,,2022-03-17
2022-03-18,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2023.42,,,0.0,0.0,5.0,,2022-03-18
2022-03-21,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2023.19,,,0.0,0.0,5.0,,2022-03-21
2022-03-22,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2022.98,,,0.0,0.0,5.0,,2022-03-22
2022-03-23,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2022.75,,,0.0,0.0,5.0,,2022-03-23
2022-03-24,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2023.6,,,0.0,0.0,5.0,,2022-03-24
2022-03-25,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2023.89,,,0.0,0.0,5.0,,2022-03-25
2022-03-28,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2023.65,,,0.0,0.0,5.0,,2022-03-28
2022-03-29,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2022.62,,,0.0,0.0,5.0,,2022-03-29
2022-03-30,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2025.42,,,0.0,0.0,5.0,,2022-03-30
2022-03-31,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2024.75,,,0.0,0.0,5.0,,2022-03-31
2022-04-01,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2027.8,,,0.0,0.0,5.0,,2022-04-01
2022-04-06,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2029.15,,,0.0,0.0,5.0,,2022-04-06
2022-04-07,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2029.48,,,0.0,0.0,5.0,,2022-04-07
2022-04-08,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2030.68,,,0.0,0.0,5.0,,2022-04-08
2022-04-11,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2029.53,,,0.0,0.0,5.0,,2022-04-11
2022-04-12,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2031.61,,,0.0,0.0,5.0,,2022-04-12
2022-04-13,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2031.33,,,0.0,0.0,5.0,,2022-04-13
2022-04-14,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2033.87,,,0.0,0.0,5.0,,2022-04-14
2022-04-15,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2034.51,,,0.0,0.0,5.0,,2022-04-15
2022-04-18,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2034.29,,,0.0,0.0,5.0,,2022-04-18
2022-04-19,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2032.71,,,0.0,0.0,5.0,,2022-04-19
